Oc,media_erro,var_erro,desvio_padrao_erro
0,30.000906193895652,0.19103459714330506,0.43707504749562753
10,7.7547313218876575,666.5974868660127,25.818549278881118
20,-14.586975733481358,1274.0455390968468,35.69377451456832
30,-37.05917480996296,1790.566411925504,42.31508492163881
40,-59.44652677850544,2232.066328771221,47.244749219053126
50,-81.7672955144568,2624.83487953511,51.23314239371922
60,-104.212686648172,2965.7627369451693,54.45881688895903
70,-126.73401624111766,3215.9978066463605,56.709768176623335
80,-149.11174593604952,3397.8114278017256,58.290749075661445
90,-171.38363369026533,3515.7619024636488,59.293860579858084
100,-193.6904155113273,3565.765563183684,59.714031543546646
