Oc,media_erro,var_erro,desvio_padrao_erro
0,30.000906638656406,0.5918905947066856,0.7693442628022162
10,7.7547484488813065,1324.695807681061,36.39637080370873
20,-14.587135613048542,2542.227182489041,50.42050359218005
30,-37.05930688588866,3570.610372915528,59.754584534707696
40,-59.44672458379659,4447.96971265624,66.69310093747508
50,-81.76761641622667,5231.217688444362,72.32715733695305
60,-104.21250361500316,5894.402964102673,76.77501523349034
70,-126.73392472828215,6419.215448441257,80.12000654294317
80,-149.11123673004616,6765.8993928633245,82.25508733727857
90,-171.38402852518573,6997.420948911604,83.65058845526195
100,-193.69050320301494,7127.902200922714,84.42690448502015
