Oc,media_erro,var_erro,desvio_padrao_erro
0,30.000906336317012,0.16329415474813136,0.4040967145970521
10,7.7547262848486564,586.8537382342571,24.225064256555793
20,-14.58697637851435,1122.4037777590922,33.50229511181424
30,-37.059165495257744,1574.9901639386576,39.68614574305065
40,-59.446523271988355,1964.765704506297,44.32567771062612
50,-81.76726579970212,2312.3460711166495,48.0868596512254
60,-104.21276683422639,2610.570360722545,51.09374091532685
70,-126.73409814761924,2830.256953154947,53.20015933392443
80,-149.1118976750628,2988.6766732833817,54.668790669662535
90,-171.38359534712353,3095.1479127384214,55.634053535028535
100,-193.6902786115774,3139.1217956514033,56.02786624217813
