Oc,media_erro,var_erro,desvio_padrao_erro
0,30.000906717446117,0.3893786570123428,0.6240021290126684
10,7.754743648701212,1084.0174740663363,32.92442063372317
20,-14.587101795370137,2076.880319208783,45.572802406795034
30,-37.059111019307906,2919.305888372311,54.03060140672424
40,-59.44659680595878,3634.5605500572347,60.287316659951244
50,-81.76739528844847,4272.785252737747,65.36654536334123
60,-104.21245854557829,4819.696885226132,69.4240367972515
70,-126.73385861932371,5245.302176076725,72.4244584106552
80,-149.1113477364667,5532.507602060752,74.38082818886028
90,-171.3839127518966,5716.04461927087,75.604527769644
100,-193.69050488758003,5814.095015386945,76.250213215354
