Oc,media_erro,var_erro,desvio_padrao_erro
0,32.39530444326921,717227902.866377,26781.110934133725
10,90.28293562509137,3468246429.714781,58891.81971814745
20,14.036066059444392,149415401.1528388,12223.559266958164
30,-4.780714898548524,1052966658.9566499,32449.44774501794
40,-21.663135628416402,142403522.56796378,11933.294707161294
50,3.647554571220583,45886761.03205489,6773.976751661825
60,-0.3694722465474405,50642044.2018845,7116.322379001987
70,-13.780685321141755,180720066.83125752,13443.216387132119
80,7.78715952377533,164308294.82976255,12818.27971413335
90,4.095432853138627,102682042.17626889,10133.214799670877
100,-26.466515869274048,1155658275.9362283,33994.97427468108
