Oc,media_erro,var_erro,desvio_padrao_erro
0,-32.49407926210507,2657939406.3833523,51555.20736437157
10,-5.5690563765921635,65635663.82756169,8101.584032000266
20,35.560628045968016,1045606298.9790587,32335.836141641037
30,16.694628681113763,164638538.61041895,12831.154999080127
40,2.544757097745526,81136862.8898584,9007.600284751672
50,0.13807861120697537,908041793.4892943,30133.731821486934
60,-42.108738947575304,1857362183.6144216,43097.12500404663
70,-3.533638918396157,88683161.01290253,9417.173727446178
80,107.70373099720895,15225840979.94403,123393.03456817986
90,-8.514415844245944,142860100.07884496,11952.409802163118
100,-2.3580239271533117,98517317.83775397,9925.589042356829
