Oc,media_erro,var_erro,desvio_padrao_erro
0,-59.55874219208342,2638083212.7949305,51362.27421751231
10,-19.417819392318226,250221344.4598995,15818.386278628408
20,38.98512115166997,940334548.9181299,30664.874839433633
30,-2.4106154741538006,77460448.49915807,8801.161769855049
40,296.3766587367121,81825024498.95842,286050.7376305092
50,-6.9409671321758575,61706626.06195867,7855.3565203597645
60,-10.188210896277248,283657894.2296308,16842.146366470955
70,-5.378056291908875,14103892.319251103,3755.514920653505
80,16.829455208054007,279572311.2501449,16720.41600110909
90,-10.333715121020191,264239470.79466948,16255.444343193743
100,-203.00245787533603,29566915585.696777,171950.3288327672
