Oc,media_erro,var_erro,desvio_padrao_erro
0,-29.276841801252115,364426866.5904567,19089.96769485105
10,-3.415250388425772,1081597036.1533546,32887.64260559511
20,-9.414002726759797,143123854.00332683,11963.438218310272
30,9.980237959859567,212876463.70921907,14590.286621900856
40,3.2853391821019495,63768945.508536145,7985.546036968051
50,9.815447732392744,74640865.69486812,8639.494527741082
60,9.42434775665878,354998802.63308173,18841.411906571167
70,-104.51776827973114,6192238100.135357,78690.77519084023
80,7.583523589963733,77839139.90739353,8822.649256736524
90,2.6339428279083488,51487842.95209627,7175.502975547865
100,-200.59108180667977,39208982417.75136,198012.58146327813
