Oc,media_erro,var_erro,desvio_padrao_erro
0,-4.4073456541398264e-06,2.6757543035536884,1.6357733044507385
10,9.9471127755091,447.15545194118954,21.14605050455497
20,19.938323357118122,845.0536045108348,29.06980571849139
30,29.987009213455043,1196.9295886017637,34.596670195291395
40,39.996550680882855,1514.3476725517537,38.91462029304351
50,49.979265499177146,1807.2642878241682,42.5119311232055
60,60.01434643105803,2074.9448764940357,45.55156283261899
70,70.08470280854776,2308.11794938452,48.0428761564555
80,80.09146160046062,2500.104595108388,50.001045940143975
90,90.05214817313731,2661.146082261691,51.58629742733714
100,100.02534922917118,2796.7479884815866,52.88428867330624
