Oc,media_erro,var_erro,desvio_padrao_erro
0,-2.648410975012752e-07,1.9346804235427912,1.39092790019569
10,9.947111760127294,327.12527221688964,18.086604773060355
20,19.938150808579532,613.7494109867491,24.77396639593162
30,29.987019600980165,870.0067158230765,29.495876251148676
40,39.99653962694861,1106.0307919068036,33.257041238011595
50,49.97920955177318,1325.0859889409844,36.40173057618256
60,60.01446038787726,1530.5646222409284,39.122431190314956
70,70.08477116804877,1710.065586910992,41.352939277770716
80,80.09163666510995,1866.4199898663417,43.202083165819005
90,90.05199379329498,2001.1363854681504,44.73406292153833
100,100.02534766488296,2114.7961557362773,45.98691287460246
