Oc,media_erro,var_erro,desvio_padrao_erro
0,2.7424836878042013e-06,1.7544573689959138,1.3245593112412573
10,9.947122545282891,273.38755039781137,16.534435291167682
20,19.938186033128133,509.69971598616473,22.5765302025392
30,29.986871185814657,721.9186257570228,26.868543424551746
40,39.99646073613107,920.1053876431563,30.333238990308242
50,49.979137448470894,1104.143424241636,33.22865366278983
60,60.014528856680116,1277.632995683463,35.74399244185606
70,70.08488953646956,1434.1684355483646,37.870416363546425
80,80.09183172819033,1570.4516680909353,39.628924639597976
90,90.0520280519783,1691.5033677384743,41.12789038764904
100,100.02521895615999,1796.8499719523797,42.389267178760946
