Oc,media_erro,var_erro,desvio_padrao_erro
0,-3.4981392762387254e-06,2.2628648374992695,1.504282166848783
10,9.947106488157715,414.13681743117957,20.3503517765954
20,19.938169208608247,783.9462741271813,27.99904059297713
30,29.98685145173435,1112.074375030197,33.34777916189018
40,39.99649492158689,1408.4771783120334,37.52968396232552
50,49.97923412867334,1682.0578190710717,41.012898203748925
60,60.014390582360214,1935.13252613431,43.990141237944556
70,70.08472508685799,2154.850191570531,46.420363974989804
80,80.09150327755559,2339.0555338947966,48.363783287650236
90,90.0521822676161,2491.3360226659784,49.91328503180269
100,100.02531678810816,2621.1437584447403,51.197106934325305
