Oc,media_erro,var_erro,desvio_padrao_erro
0,2.741448480714286e-06,1.7545017753238619,1.3245760738152648
10,9.9471224901623,273.3829829737779,16.53429717205355
20,19.93818697938714,509.7578788297361,22.57781829207012
30,29.98687094666241,722.006765549787,26.870183578639484
40,39.996460643728746,920.2200140707015,30.33512838394955
50,49.979137278976,1103.8670691622422,33.22449501741512
60,60.0145279712108,1278.2508975226765,35.75263483329133
70,70.08488892857642,1434.6909991201312,37.877315099147815
80,80.09182903441715,1571.1464732223624,39.637690059113716
90,90.05202792062155,1691.8413217955451,41.1319987576041
100,100.02521865002667,1796.5905497975032,42.386207070195645
