Oc,media_erro,var_erro,desvio_padrao_erro
0,2.6702476670300905e-06,1.796638980545876,1.340387623244066
10,9.947168141321551,2677.028580261499,51.74000947295525
20,19.938384581718207,5108.45786437976,71.47347664959192
30,29.987468940092207,7219.117003806583,84.96538709266605
40,39.99646171396022,9063.760110954092,95.20378202022276
50,49.978858143942425,10609.144853637583,103.00070317059773
60,60.01495045979439,11919.985112755658,109.17868433332423
70,70.08512765547934,12984.97626685095,113.95164003581058
80,80.09216984163255,13722.841090182736,117.14453077366751
90,90.05189369461884,14170.42608945289,119.03959882935128
100,100.0248441178975,14395.060775582147,119.97941813320378
