Oc,media_erro,var_erro,desvio_padrao_erro
0,2.7542917977904357e-06,1.7544686661958282,1.3245635757470564
10,9.947162818105964,2656.833044852721,51.54447637577397
20,19.93837651996081,5077.47181093044,71.25638084361597
30,29.98742337832105,7164.494340631427,84.64333606747448
40,39.99651371291898,8992.631761276338,94.82948782565651
50,49.97878017912867,10531.324636129226,102.62224240450618
60,60.01501215046281,11823.969436617619,108.73807721593029
70,70.08521332991204,12885.432247680852,113.51401784661158
80,80.0923081246024,13598.051153763648,116.61068198824518
90,90.05217177510914,14048.517835491173,118.52644361277011
100,100.02471862021284,14286.655743164612,119.52679926763125
