Oc,media_erro,var_erro,desvio_padrao_erro
0,-4.40805515191876e-06,2.6757561647994583,1.6357738733698672
10,9.947071577638239,2257.429260474114,47.51241164658045
20,19.938218877931668,4320.51237175557,65.73060452905914
30,29.986635685780016,6109.513745582771,78.1633785450883
40,39.996424198089244,7643.034468133777,87.4244500590869
50,49.979121868063416,8963.641710130845,94.67651086795945
60,60.01448395690101,10119.599089892712,100.59621806953137
70,70.08441560119236,11057.490075064867,105.15460082690089
80,80.09150857630549,11738.340086719993,108.34362042464703
90,90.0517529078883,12106.624760231069,110.0301084259716
100,100.02534270125125,12323.904409483683,111.01308215468879
