Oc,media_erro,var_erro,desvio_padrao_erro
0,13.956054520272692,290427489.50008166,17041.933267680684
10,12.421072272277861,140477322.18245238,11852.312946528724
20,-11.679306321282397,122338511.46313104,11060.674096235321
30,-27.983100350937132,989394949.0395168,31454.64908466659
40,-5.264770046902547,30941364.381908834,5562.4962365748015
50,56.116626543367246,7912362683.056064,88951.46251218168
60,-37.46922121332149,641787235.8315872,25333.520004760237
70,86.50973175756201,4181670482.304167,64665.83705716773
80,5.753286978063837,59999930.53554523,7745.962208502261
90,-21.92957435488268,112100545.0739091,10587.754486854572
100,16.22141139150082,234441635.5490875,15311.487045649337
