Oc,media_erro,var_erro,desvio_padrao_erro
0,-5.606646429824083,104612692.41071382,10228.034630891401
10,-23.309223878863015,738621204.372296,27177.586433903507
20,18.277431161599676,1313169494.755055,36237.68059292778
30,8.598830401008547,1473142758.105254,38381.54189327539
40,8.752307484667558,97198869.24737269,9858.948688748344
50,-89.673052654526,17166207758.79277,131019.87543419804
60,-0.5408828180562886,185229033.49276564,13609.887343132772
70,3.0303826481627856,127603360.65085493,11296.165749972639
80,76.45031142618906,6690634467.019256,81796.29861441931
90,33.2404799902939,754339820.717991,27465.247508769895
100,-14.423754652217244,106786506.70292506,10333.755692047545
