Oc,media_erro,var_erro,desvio_padrao_erro
0,626.7128791257231,414949311121.42224,644165.5929350948
10,3.3443229100997733,26375947.44133098,5135.751886659925
20,-12.395292005774529,322858432.28515005,17968.261804780952
30,5.621017920761174,626520051.5463715,25030.38256891755
40,-15.503437247017029,114825367.46430516,10715.659917350175
50,17.61014515008471,338280533.1015586,18392.404222981797
60,13.560471333603125,182459262.697535,13507.74824674842
70,-12.875442030361684,108434624.93039215,10413.194751390763
80,29.390993424801366,1867019253.1679804,43209.01819259471
90,0.24138263789788122,168025432.60718215,12962.4624438099
100,-0.3363568407396095,76504810.04644386,8746.70280999897
