Oc,media_erro,var_erro,desvio_padrao_erro
0,-29.27684180366835,364426866.64363855,19089.967696243977
10,-3.4152502038234203,1081597012.885375,32887.64225184552
20,-9.414002762633483,143123852.7207503,11963.43816470626
30,9.980237878133034,212876462.10793796,14590.286567025953
40,3.285339180083894,63768945.50299026,7985.546036620806
50,9.815447779350468,74640865.98149712,8639.49454432938
60,9.424348412062313,354998828.8500449,18841.412602298293
70,-104.51777005381558,6192238377.53418,78690.77695342815
80,7.583523589382504,77839139.88616137,8822.649255533248
90,2.633942822806711,51487842.87439257,7175.502970133353
100,-200.59107041623807,39208977907.97449,198012.57007567596
