Oc,media_erro,var_erro,desvio_padrao_erro
0,-59.558742216031945,2638083215.0163717,51362.27423913754
10,-19.417819302327654,250221341.19714183,15818.386175496596
20,38.98512439804584,940334727.3197118,30664.877748324903
30,-2.410615471763137,77460448.51541267,8801.161770778484
40,296.37695102177645,81825191357.15443,286051.02928875195
50,-6.940967221107205,61706625.87495691,7855.356508456946
60,-10.188209001541587,283657839.34037817,16842.144736950166
70,-5.378056293577749,14103892.321129043,3755.5149209035294
80,16.82945514048499,279572309.09968245,16720.4159368026
90,-10.333715144702063,264239470.5856633,16255.444336764938
100,-203.0024527264805,29566913505.095303,171950.32278275985
