Oc,media_erro,var_erro,desvio_padrao_erro
0,-19.11545733698208,114236812.67496823,10688.162268368133
10,482.334586813246,228882360570.6478,478416.51368932467
20,14.186539139353432,98313037.66893369,9915.293120676448
30,452.3428901841841,194860523467.96515,441430.0889925438
40,-10.826439993300442,196955160.27022162,14034.071407479072
50,1.9930025725250484,271529641.7870354,16478.156504507275
60,8.99447282272891,498019077.4977946,22316.34104188665
70,71.94688973924417,5740943474.730352,75769.01394851561
80,10.866904387317492,170097459.13146684,13042.141661991976
90,-3.5180938640314614,508932764.2166295,22559.538209294744
100,24.333353956526093,693112494.2156847,26327.029726417764
