Oc,media_erro,var_erro,desvio_padrao_erro
0,-2.659551605276558e-07,1.9346930009917618,1.3909324214323864
10,9.947111853694613,327.07831480368236,18.085306599659358
20,19.93815002737128,613.8978531322554,24.776962144949398
30,29.987019676615166,870.0864002254327,29.49722699213322
40,39.99653959338046,1106.0923382771005,33.25796653851676
50,49.979209561102714,1324.811466449547,36.397959646792664
60,60.01445992644774,1530.9278716278727,39.12707338439552
70,70.08477146155197,1710.4216553392077,41.357244290924505
80,80.09163582053424,1866.7950480586264,43.20642368975505
90,90.05199385767328,2001.1590186043336,44.734315895119416
100,100.02534733876072,2114.6150836528363,45.98494409752866
