Oc,media_erro,var_erro,desvio_padrao_erro
0,2.741448480713759e-06,1.7545017753238619,1.3245760738152648
10,9.947122490162286,273.3829829737796,16.5342971720536
20,19.938186979387137,509.75787882973515,22.5778182920701
30,29.98687094666238,722.0067655497902,26.870183578639544
40,39.99646064372877,920.2200140707062,30.335128383949623
50,49.979137278976,1103.8670691622394,33.22449501741508
60,60.01452797121082,1278.250897522669,35.752634833291225
70,70.08488892857645,1434.6909991201298,37.8773150991478
80,80.09182903441716,1571.1464732223612,39.6376900591137
90,90.0520279206216,1691.8413217955324,41.131998757603945
100,100.02521865002662,1796.5905497975077,42.386207070195695
