Oc,media_erro,var_erro,desvio_padrao_erro
0,-4.408613515296943e-06,2.675755005543819,1.6357735190251181
10,9.947112756294189,447.1028375925182,21.144806397612587
20,19.938323354429023,845.0957635112894,29.070530843300563
30,29.98700909669276,1196.9428936784511,34.596862483156634
40,39.99655078615107,1514.3225581907884,38.91429760628847
50,49.97926578416543,1806.9699498695538,42.50846915462322
60,60.014346562841844,2075.1360862930233,45.55366161235585
70,70.08470238425215,2307.5558514242352,48.03702583866153
80,80.09146157435646,2500.1193757594056,50.001193743343826
90,90.05214773445032,2660.7174061010583,51.58214231787061
100,100.0253492141401,2796.232989065491,52.879419333664124
