Oc,media_erro,var_erro,desvio_padrao_erro
0,30.00090671610382,0.14258345507399262,0.37760224452986585
10,7.754714268204365,470.8745246548873,21.69964342229815
20,-14.587027840929018,901.4710499609439,30.024507489065392
30,-37.059094711858044,1261.4205833774747,35.51648326309173
40,-59.446533823372725,1573.687823718417,39.66973435401877
50,-81.7671968456304,1855.7222133209932,43.07809435572787
60,-104.21280986751968,2096.843975101488,45.791308947238974
70,-126.73426008383207,2271.5287142092407,47.66055721673049
80,-149.1120794638053,2397.825845073873,48.96759995215074
90,-171.38356072421354,2486.0061372471305,49.859864994273
100,-193.69020087162835,2522.2512989582797,50.222020060510104
