Oc,media_erro,var_erro,desvio_padrao_erro
0,30.000906635326835,0.2895013420763575,0.5380532892533578
10,7.7547445141112386,778.961513149321,27.90988199812606
20,-14.587007090884443,1489.7848740108725,38.597731461976785
30,-37.05911564315143,2092.9501183612565,45.74877176888202
40,-59.446568112241586,2606.0148067262776,51.04914109685174
50,-81.76733959288305,3065.6988071692363,55.368752985499285
60,-104.21250017468606,3464.109053134429,58.85668231504753
70,-126.73393293064252,3763.783409227319,61.34968141096838
80,-149.1114650098561,3970.236512829422,63.009812829665044
90,-171.3838715130193,4111.59116610044,64.12169029353826
100,-193.69050876860945,4177.550361936971,64.63397219680198
