Oc,media_erro,var_erro,desvio_padrao_erro
0,30.000906673363176,0.2302831428715661,0.4798782583859849
10,7.754739022262755,672.6039448957449,25.93460901759934
20,-14.58698232748553,1287.6790505780407,35.884245158259084
30,-37.059156430368276,1807.3803391187832,42.513296027463966
40,-59.446552431469065,2250.8529494763097,47.443154927516254
50,-81.7673413114106,2649.692422632683,51.47516316275921
60,-104.21257979708061,2995.6431782708305,54.73246914100286
70,-126.73395362273232,3250.194120617793,57.01047377998005
80,-149.11166063106776,3432.049484536941,58.58369640554393
90,-171.38373705197122,3555.122809855462,59.62485060656724
100,-193.69051152899343,3610.6216684905658,60.08844871096745
