Oc,media_erro,var_erro,desvio_padrao_erro
0,30.00090619411428,0.19103412960003419,0.43707451264061853
10,7.754738805317954,587.2872061659983,24.234009287899482
20,-14.586976701118985,1123.879992437252,33.52431941795764
30,-37.05911260929632,1576.2704060428464,39.70227205139331
40,-59.44652981652549,1963.019354767817,44.305974255937734
50,-81.76729708697363,2312.3402084683407,48.08679869224339
60,-104.21265005639675,2613.5359600444244,51.12275383862282
70,-126.73399815279765,2835.079843912814,53.24546782509112
80,-149.11176449969216,2992.463691095911,54.70341571689935
90,-171.38367515589627,3101.069765593069,55.687249578274816
100,-193.69038432437947,3148.0090454832357,56.107121165527964
