Oc,media_erro,var_erro,desvio_padrao_erro
0,30.000906717236866,0.3893786578121099,0.6240021296535052
10,7.754745144143492,943.931849343131,30.723473913981977
20,-14.58705909213877,1808.1964674378582,42.522893450914864
30,-37.0591626347994,2541.019044839008,50.40852154982338
40,-59.44662039943319,3164.072978550577,56.25009314259468
50,-81.76740684443287,3721.829947311302,61.00680246752244
60,-104.21245599359166,4203.206474382141,64.83214075119024
70,-126.73386697849635,4570.712009821651,67.60704112606653
80,-149.11134239538652,4820.985349546609,69.43331584726894
90,-171.38393455139345,4988.783400692172,70.63132025307308
100,-193.6904755056483,5075.175990898069,71.24026944711866
