Oc,media_erro,var_erro,desvio_padrao_erro
0,30.000906635312877,0.28950215328131157,0.5380540430861119
10,7.7547444517846635,778.9645539658799,27.909936473698394
20,-14.587006758777672,1489.7961404279768,38.59787740832359
30,-37.059115674769046,2092.9513538396595,45.74878527173874
40,-59.446567984652816,2606.0257324842123,51.049248108901786
50,-81.76733941106579,3065.712828229581,55.3688796006347
60,-104.21250018155634,3464.111870246615,58.85670624700821
70,-126.73393298172162,3763.793762712846,61.349765791833676
80,-149.1114653331832,3970.2652377104,63.010040768994905
90,-171.38387139220902,4111.596322521157,64.12173050161043
100,-193.69050884661385,4177.578798055484,64.6341921745409
