Oc,media_erro,var_erro,desvio_padrao_erro
0,nan,nan,nan
10,-0.07470620790358781,3771.807600808043,61.41504376623079
20,0.27199236465642534,6734.936951656698,82.0666616334349
30,0.3050008991079415,9549.929932917148,97.72374293341996
40,-0.05094662399700673,12311.56227609498,110.95747958607828
50,0.014461545340466914,14156.562061341912,118.98135173774885
60,0.16782082073432997,15970.272959630642,126.37354533141279
70,-0.047120966549980534,17037.175535169306,130.52653192040808
80,-0.1815701117550026,18159.606935981366,134.75758581980224
90,0.1472635778926548,18630.745818575862,136.4944900667271
100,-0.014144881827869875,19109.73460539633,138.2379636908629
