Oc,media_erro,var_erro,desvio_padrao_erro
0,nan,nan,nan
10,0.09010528346794702,3865.6644637326153,62.17446794088885
20,0.33016483268393004,6735.982875996556,82.0730337930587
30,0.28738093945059534,9377.709678516807,96.83857536393649
40,0.11643027184900119,12047.350273816024,109.76042216489523
50,0.2191859220941354,14096.269946415177,118.72771347252998
60,0.20972313026131226,15757.227650277575,125.52779632526644
70,-0.2083059884232604,17209.989727477237,131.18685043660906
80,-0.06306561650120478,18356.7810821803,135.48719896056713
90,-0.06471219125685101,18667.718604101978,136.62985985538438
100,-0.013901687543517593,19152.81547245292,138.39369737257877
