Oc,media_erro,var_erro,desvio_padrao_erro
0,nan,nan,nan
10,0.14436591825668613,3670.118532469658,60.58150322061725
20,-0.10672398910084537,6836.643463348591,82.68399762559011
30,0.29329521108583984,9648.468418336672,98.22661766719177
40,-0.13926673122829472,12055.99228706869,109.79978272778453
50,0.03680678815737138,14093.87935405152,118.7176455041605
60,0.13220442675007632,15700.168672150961,125.30031393476618
70,-0.031537401461667405,17256.984917782658,131.36584380189038
80,-0.04919865242498036,18044.47205072023,134.32971395309465
90,-0.02507156036849303,18760.546304967655,136.9691436235463
100,-0.0968532198409275,18857.957028779012,137.32427690972565
