Oc,media_erro,var_erro,desvio_padrao_erro
0,nan,nan,nan
10,0.31356409831380644,3775.7817305130434,61.447389940607266
20,0.008730115019962634,6968.204564608825,83.47577232112816
30,-0.07659553926815739,9746.00159695157,98.72183951361305
40,-0.014415060748369605,12264.116186711042,110.7434701763993
50,-0.16981539742385485,14314.525355053243,119.64332557670421
60,-0.08863253709143923,15811.022227684265,125.74188732353377
70,0.18515769382046776,17203.519967873952,131.16218955123443
80,-0.13333064810854403,18068.145211929037,134.41780094886627
90,0.14939416408777764,18756.439205946175,136.9541500135946
100,-0.09414397840584074,19085.401408822472,138.14992366564113
