Oc,media_erro,var_erro,desvio_padrao_erro
0,nan,nan,nan
10,0.37889017225769306,3634.0365249525557,60.282970439026606
20,-0.08843605875902424,6969.117866298777,83.48124260154958
30,0.21898843979729576,9676.556114834106,98.36948772273904
40,-0.10092635653517625,12224.842047947997,110.56600765130301
50,-0.025555894513579275,14077.786549828688,118.64984850318473
60,-0.06042052784481931,15654.349408049267,125.11734255509613
70,0.06093407702057681,17205.3210411954,131.16905519670178
80,-0.1229337294469262,17930.136711026684,133.9034604146834
90,0.008184334998693246,18864.933208587245,137.34967494896827
100,-0.21832321901197632,19014.626343171793,137.89353263721904
