Oc,media_erro,var_erro,desvio_padrao_erro
0,-0.5119607720835841,52.56073214164549,7.249878077708996
10,-1.0644941021502987,3934.2332936328817,62.723466849600094
20,-0.4035526183368277,5499.610138535355,74.15935637891792
30,-0.37097682542934934,7049.424277308679,83.96084967000202
40,0.017924954718643485,8429.63242003063,91.81302968550068
50,-0.19870554646098654,9429.433443927395,97.10526990811259
60,-0.1978809945730951,10183.705391802909,100.91434680858272
70,-0.09474100789602594,10800.734458206902,103.92658205775317
80,-0.2884807473218345,11077.785659612164,105.25106013533623
90,-0.42492163742526406,11309.917698349089,106.34809682523279
100,-0.23094261350147408,11488.660632608658,107.18516983523728
