Oc,media_erro,var_erro,desvio_padrao_erro
0,-0.4516816218656673,54.61583601130998,7.390252770461236
10,-0.1714979131594508,5879.053895958171,76.67498872486497
20,-0.5801096633253132,7396.872819534263,86.00507438247038
30,-0.8400152031316672,8635.91090278586,92.92960186499165
40,-0.5399402342842526,9363.589441089578,96.765641841976
50,-0.4650281547567964,9998.914124602612,99.99457047561438
60,-0.7257143143480285,10745.087093822338,103.65851192170538
70,-0.5392180202194818,11375.389371565532,106.65547042494131
80,-0.44686179114880653,11521.647546227587,107.3389376984307
90,-0.5047430858638633,11506.92153993176,107.27031993954228
100,-0.35620194081333995,11859.488662334363,108.90127943387242
