Oc,media_erro,var_erro,desvio_padrao_erro
0,-0.2593414032029403,51.74502366099305,7.19340139718291
10,-1.0560174617568583,7262.687652509645,85.2214037229477
20,-0.5881449103073728,7837.7492689861765,88.53106386453388
30,-0.5982890583998658,8607.373823853222,92.77593343024485
40,-0.7318802710698422,9267.704260308708,96.2689163765164
50,-0.7851733699325917,9955.92280062951,99.77937061652328
60,-0.6844316554579332,10653.222338178937,103.21444830148025
70,-0.8527154933114552,10914.903693165223,104.47441645285808
80,-0.5186280393305314,11197.331383877812,105.81744366538918
90,-0.7766376946838489,11479.885774371061,107.14422884304624
100,-0.6999468280203918,11441.607526654676,106.96545015403187
